filename,width,height,class,xmin,ymin,xmax,ymax
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,177,288,187
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,175,173,184
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,177,288,187
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,191,288,200
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,205,288,214
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,219,288,228
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,232,288,242
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,246,288,256
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,260,288,270
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,189,173,198
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,203,173,212
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,217,173,226
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,230,173,240
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,244,173,254
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,112,58,121
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,110,173,119
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,124,173,133
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,137,173,156
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,160,173,170
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,130,58,139
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,128,173,137
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,142,173,151
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,156,173,165
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,169,173,179
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,183,173,193
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,197,173,207
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,199,288,209
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,201,404,211
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,215,404,225
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,229,404,239
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,243,404,252
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,257,404,266
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,271,404,280
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,284,404,294
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,298,404,308
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,312,404,322
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,326,404,336
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,213,288,223
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,227,288,236
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,241,288,250
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,255,288,264
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,257,404,266
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,271,404,280
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,269,288,278
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,282,288,292
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,296,288,306
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,310,288,320
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,324,288,333
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,326,404,336
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,340,404,349
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,354,404,363
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,368,404,377
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,338,288,347
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,340,404,349
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,354,404,363
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,352,288,361
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,366,288,375
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,211,173,220
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,213,288,223
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,227,288,236
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,241,288,250
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,255,288,264
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,269,288,278
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,282,288,292
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,225,173,234
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,227,288,236
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,241,288,250
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,239,173,248
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,253,173,262
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,255,288,264
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,266,173,285
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,289,173,299
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,303,173,322
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,326,173,336
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,340,173,349
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,342,288,352
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,354,173,363
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,368,173,377
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,148,58,157
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,146,173,155
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,160,173,169
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,162,288,171
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,176,288,185
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,189,288,199
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,203,288,213
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,217,288,227
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,174,173,183
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,187,173,197
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,201,173,211
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,215,173,225
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,229,173,239
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,243,173,252
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,257,173,266
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,271,173,280
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,284,173,294
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,298,173,308
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,312,173,340
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,344,173,354
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,358,173,367
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,166,58,175
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,164,173,182
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,187,173,196
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,201,173,210
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,214,173,224
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,228,173,238
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,242,173,261
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,265,173,284
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,288,173,297
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,302,173,320
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,325,173,352
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,357,173,393
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,184,58,193
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,182,173,191
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,184,288,193
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,198,288,207
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,212,288,221
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,226,288,235
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,239,288,249
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,253,288,272
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,255,404,265
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,269,404,279
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,283,404,293
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,297,404,306
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,311,404,320
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,325,404,334
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,339,404,348
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,287,352,404,362
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,276,288,286
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,290,288,300
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,196,173,205
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,210,173,228
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,232,173,251
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,255,173,265
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,269,173,288
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,292,173,311
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,315,173,324
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,329,173,338
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,343,173,352
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,345,288,354
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,357,173,375
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,379,173,389
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,393,173,403
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,202,58,211
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,200,173,209
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,214,173,223
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,228,173,237
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,241,173,251
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,220,58,229
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,218,173,227
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,232,173,241
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,246,173,255
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,238,58,248
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,256,58,266
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,254,173,263
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,268,173,277
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,270,288,279
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,284,288,293
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,282,173,291
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,284,288,293
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,298,288,307
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,296,173,305
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,298,288,307
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,312,288,321
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,309,173,319
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,312,288,321
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,172,325,288,335
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,323,173,333
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,337,173,347
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,351,173,361
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,365,173,374
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,379,173,388
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,393,173,402
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,406,173,416
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,274,58,284
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,304,58,313
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,306,173,315
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,320,173,329
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,334,173,343
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,348,173,357
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,361,173,380
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,384,173,403
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,318,58,327
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,320,173,329
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,334,173,343
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,348,173,357
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,332,58,341
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,345,58,355
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,359,58,369
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,373,58,383
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,375,173,385
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,57,389,173,399
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,387,58,397
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,0,401,58,410
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,68,19,86,27
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,91,19,121,27
heading-image-input-link-radioButton-table_11534_2_jpg.rf.ad7fccf6e0ae3b9a24ef070d02478df7.jpg,416,416,link,126,19,162,27
